ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
155	240,41,0,39,45,68,31,241,41,19,42,13,147,216,31,44,0,0,2,0,161,2,21,16	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	192,35,93,64,3,0,0,43,49,100,603,1686,95,46,0,12,28,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0	171	150
156	0,0,0,15,0,8,0,0,0,69,61,0,0,14,80,0,133,0,23,0,42,2,14,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	81,41,28,41,20,0,0,2,0,155,81,0,23,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0	300	150
157	0,2,1,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,48,0,6,0	240,41,0,39,45,68,31,287,41,29,42,13,147,217,0,44,0,0,0,0,119,0,12,16	71,0,0,0,0,0,0,0,0,0,2,0,65,0,0,0,0,0,0,0	154,36,93,63,2,0,0,41,49,85,563,1686,72,46,0,12,28,0,0,0	263	150
158	0,0,0,15,0,8,0,0,0,54,61,0,0,6,49,0,133,0,21,0,0,0,5,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	43,43,28,40,17,0,0,0,0,109,41,0,0,4,0,7,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0	186	150
170	0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0	0,0,0,12,0,11,0,16,3,0,0,0,0,0,13,0,0,0,8,0,0,0,0,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0	97,0,21,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0	299	150
171	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,12,0,11,0,16,3,0,0,0,0,0,13,0,0,0,8,0,0,0,0,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0	97,0,21,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0	300	150
173	0,0,0,4,0,0,0,16,0,0,30,0,0,62,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0	300	150
174	0,8,0,7,14,0,0,85,21,9,134,0,0,2,4,86,0,0,2,119,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,71,0,0,2,0,0,0,0,17,0,0,9,0,0,0,1,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
176	0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0	0,41,0,0,3,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0	25,6,0,0,2,0,0,0,0,45,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0	176	150
177	0,0,0,7,8,0,0,1,50,0,0,0,0,0,0,0,1,0,0,0,0,0,11,6	0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,10,0,0,6,0,0,0,0,0	0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,35,0	0,0,0,19,0,0,0,0,0,0,10,0,1,36,0,16,0,0,0,0	278	150
